3.2,1.8,3.6715119501371642,6
3.4,2.2,4.049691346263317,7
3.8,2.2,4.39089968002003,8
4.2,2.4,4.8373546489791295,9
4.2,2.8,5.047771785649585,10
4.4,3.2,5.440588203494178,11
4.8,3.2,5.768882040742383,12
5.2,3.4,6.212889826803627,13
5.2,3.8,6.440496875241847,14
5.4,4.2,6.841052550594828,15
5.8,4.2,7.161005515987263,16
6.2,4.4,7.602631123499286,17
6.2,4.8,7.840918313565064,18
6.4,5.2,8.246211251235321,19
6.8,5.2,8.560373823613078,20
7.2,5.4,9.0,21
7.2,5.8,9.245539465060975,22
7.4,6.2,9.654014708917737,23
7.8,6.2,9.96393496566492,24
8.2,6.4,10.401922899156675,25
8.2,6.8,10.65269918846862,26
8.4,7.2,11.063453348751466,27
8.8,7.2,11.370136322841518,28
9.2,7.4,11.806777714516352,29
9.2,7.8,12.061509026651681,30
9.4,8.2,12.473972903610141,31
9.8,8.2,12.77810627597063,32
10.2,8.4,13.213629327327144,33
10.2,8.8,13.47145129523913,34
10.4,9.2,13.885243966167826,35
10.8,9.2,14.187318280774559,36
11.2,9.4,14.621901381147392,37
11.2,9.8,14.88220413782851,38
11.4,10.2,15.297058540778355,39
11.8,10.2,15.597435686676192,40
12.2,10.4,16.0312195418814,41
12.2,10.8,16.29355700883021,42
12.4,11.2,16.70927885936434,43
12.8,11.2,17.00823330037544,44
13.2,11.4,17.44133022449836,45
13.2,11.8,17.705366418123067,46
13.4,12.2,18.121810064118872,47
13.8,12.2,18.4195548263252,48
14.2,12.4,18.852055590836773,49
14.2,12.8,19.117531221368516,50
14.4,13.2,19.53458471531965,51
14.8,13.2,19.831288409984865,52
15.2,13.4,20.263267258761605,53
15.2,13.8,20.52997808084558,54
15.4,14.2,20.94755355644186,55
15.8,14.2,21.24335190124195,56
16.2,14.4,21.67487024182613,57
16.2,14.8,21.942652528807905,58
16.4,15.2,22.360679774997898,59
16.8,15.2,22.655683613610073,60
17.2,15.4,23.08679276123039,61
17.2,15.8,23.35551326774901,62
17.4,16.2,23.773935307390737,63
17.8,16.2,24.06823632923692,64
18.2,16.4,24.498979570586197,65
18.2,16.8,24.768528418135787,66
18.4,17.2,25.18729838628986,67
18.8,17.2,25.480973293812777,68
19.2,17.4,25.91138745802702,69
19.2,17.8,26.18167297939534,70
19.4,18.2,26.60075186907317,71
19.8,18.2,26.89386547151599,72
20.2,18.4,27.32398214023717,73
20.2,18.8,27.594927070025026,74
20.4,19.2,28.014282071829005,75
20.8,19.2,28.30688962072661,76
21.2,19.4,28.736736070750972,77
21.2,19.8,29.008274681545608,78
21.4,20.2,29.427877939124322,79
21.8,20.2,29.720026917888212,80
22.2,20.4,30.14962686336267,81
22.2,20.8,30.421702779430344,82
22.4,21.2,30.841530441921975,83
22.8,21.2,31.133261955664075,84
23.2,21.4,31.562636138320258,85
23.2,21.8,31.835200643313055,86
23.4,22.2,32.25523213371747,87
23.8,22.2,32.54658200180166,88
24.2,22.4,32.975748664738454,89
24.2,22.8,33.248759375351135,90
24.4,23.2,33.668976818430345,91
24.8,23.2,33.9599764428658,92
25.2,23.4,34.38895171417704,93
25.2,23.8,34.66237152879185,94
25.4,24.2,35.08275929855005,95
25.8,24.2,35.37343636120189,96
26.2,24.4,35.802234567132814,97
26.2,24.8,36.07603082380322,98
26.4,25.2,36.49657518178932,99
26.8,25.2,36.78695420933894,100
27.2,25.4,37.21558813185679,101
27.2,25.8,37.489731927555844,102
27.4,26.2,37.91042073098108,103
27.8,26.2,38.200523556621576,104
28.2,26.4,38.62900464676769,105
28.2,26.8,38.90347028222546,106
28.4,27.2,39.324292746341925,107
28.8,27.2,39.61413889004783,108
29.2,27.4,40.04247744583244,109
29.2,27.8,40.317241969162524,110
29.4,28.2,40.73818847224309,111
29.8,28.2,41.02779545625137,112
30.2,28.4,41.45600077190273,113
30.2,28.8,41.73104360065777,114
30.4,29.2,42.152105522737536,115
30.8,29.2,42.44148913504332,116
31.2,29.4,42.869569626951,117
31.2,29.8,43.144872232978045,118
31.4,30.2,43.56604182158393,119
31.8,30.2,43.855216337398225,120
32.2,30.4,44.28317965096906,121
32.2,30.8,44.55872529595074,122
32.4,31.2,44.979995553579144,123
32.8,31.2,45.26897392254434,124
33.2,31.4,45.69682702332844,125
33.2,31.8,45.97260053553639,126
33.4,32.2,46.39396512478751,127
33.8,32.2,46.68275913011141,128
34.2,32.4,47.11050838188864,129
34.2,32.8,47.386495966678105,130
34.4,33.2,47.80794912982569,131
34.8,33.2,48.096569524239456,132
35.2,33.4,48.52422075623678,133
35.2,33.8,48.80040983434463,134
35.4,34.2,49.221946324784845,135
35.8,34.2,49.51040294725948,136
36.2,34.4,49.937961512260394,137
36.2,34.8,50.21434058115271,138
36.4,35.2,50.635955604688654,139
36.8,35.2,50.924257481086556,140
37.2,35.4,51.35172830587107,141
37.2,35.8,51.62828682030811,142
37.4,36.2,52.04997598462462,143
37.8,36.2,52.338131414868066,144
38.2,36.4,52.76551904416368,145
38.2,36.8,53.04224731287316,146
38.4,37.2,53.464006583869114,147
38.8,37.2,53.75202321773572,148
39.2,37.4,54.17933185265393,149
39.2,37.8,54.45622094857483,150
39.4,38.2,54.878046612466086,151
39.8,38.2,55.1659315157462,152
40.2,38.4,55.59316504751281,153
40.2,38.8,55.870206729526245,154
40.4,39.2,56.292095359828274,155
40.8,39.2,56.57985507227816,156
41.2,39.4,57.007017111931056,157
41.2,39.8,57.28420375635852,158
41.4,40.2,57.706152185014034,159
41.8,40.2,57.99379277129579,160
42.2,40.4,58.42088667591412,161
42.2,40.8,58.6982112163565,162
42.4,41.2,59.120216508399224,163
42.8,41.2,59.407743603001784,164
43.2,41.4,59.83477249894078,165
43.2,41.8,60.112228373268614,166
43.4,42.2,60.53428780451621,167
43.8,42.2,60.82170665149079,168
44.2,42.4,61.24867345502268,169
44.2,42.8,61.5262545585216,170
44.4,43.2,61.948365595873476,171
44.8,43.2,62.23568108408551,172
45.2,43.4,62.66258851978587,173
45.2,43.8,62.9402891636192,174
45.4,44.2,63.36244944760264,175
45.8,44.2,63.649666142093785,176
46.2,44.4,64.07651675926212,177
46.2,44.8,64.35433163354274,178
46.4,45.2,64.77653896280658,179
46.8,45.2,65.06366113277058,180
47.2,45.4,65.49045732013177,181
47.2,45.8,65.76838146100297,182
47.4,46.2,66.19063377850374,183
47.8,46.2,66.47766542230556,184
48.2,46.4,66.90440942120333,185
48.2,46.8,67.18243818141762,186
48.4,47.2,67.60473356208128,187
53.2,51.8,74.25281139458626,206
53.4,52.2,74.67529712026595,207
53.8,52.2,74.96185696739376,208
54.2,52.4,75.38832800904925,209
54.2,52.8,75.66690161490689,210
54.4,53.2,76.08942107809732,211
54.8,53.2,76.3759124331749,212
55.2,53.4,76.8023437142383,213
55.2,53.8,77.08099636097084,214
55.4,54.2,77.50354830586791,215
55.8,54.2,77.78997364699387,216
56.2,54.4,78.21636657375488,217
56.2,54.8,78.49509538818333,218
56.4,55.2,78.91767862779544,219
56.8,55.2,79.20404030098464,220
57.2,55.4,79.63039620647382,221
57.2,55.8,79.90919846926259,222
57.4,56.2,80.33181188047486,223
57.8,56.2,80.61811210888035,224
58.2,56.4,81.04443225786704,225
58.2,56.8,81.32330539273474,226
58.4,57.2,81.74594791180783,227
58.8,57.2,82.03218880415174,228
59.2,57.4,82.45847439772336,229
59.2,57.8,82.73741596158294,230
59.4,58.2,83.16008658004151,231
59.8,58.2,83.44627013833512,232
60.2,58.4,83.87252231809892,233
60.2,58.8,84.15152999203282,234
60.4,59.2,84.57422775290354,235
60.8,59.2,84.86035587952716,236
61.2,59.4,85.28657573147136,237
61.2,59.8,85.56564731245828,238
61.4,60.2,85.98837130682264,239
61.8,60.2,86.27444581102796,240
62.2,60.4,86.70063436907483,241
62.2,60.8,86.97976776239403,242
62.4,61.2,87.4025171262247,243
62.8,61.2,87.68853973011525,244
63.2,61.4,88.11469797939502,245
63.2,61.8,88.39389119164288,246
63.4,62.2,88.81666510289608,247
63.8,62.2,89.10263744693532,248
64.2,62.4,89.52876632680693,249
64.2,62.8,89.8080174594674,250
64.4,63.2,90.23081513540704,251
64.8,63.2,90.51673878349794,252
65.2,63.4,90.94283919033978,253
65.2,63.8,91.22214643385672,254
65.4,64.2,91.64496712858814,255
65.8,64.2,91.93084357276398,256
66.2,64.4,92.35691636255511,257
66.2,64.8,92.63627799086058,258
66.4,65.2,93.05912099305473,259
66.8,65.2,93.34495165781595,260
67.2,65.4,93.7709976485267,261
67.2,65.8,94.05041201398322,262
67.4,66.2,94.473276644774,263
67.8,66.2,94.75906289110293,264
68.2,66.4,95.18508286491114,265
68.2,66.8,95.46454839363145,266
68.4,67.2,95.8874340046703,267
68.8,67.2,96.17317713375179,268
69.2,67.4,96.59917183910017,269
69.2,67.8,96.87868702661076,270
69.4,68.2,97.30159299826495,271
69.8,68.2,97.58729425493874,272
70.2,68.4,98.01326440844628,273
70.2,68.8,98.29282781566516,274
70.4,69.2,98.71575355534699,275
70.8,69.2,99.0014141313143,276
71.2,69.4,99.42736041955455,277
71.2,69.8,99.70697066905603,278
71.4,70.2,100.12991560967181,279
71.8,70.2,100.41553664647716,280
72.2,70.4,100.84145972763385,281
72.2,70.8,101.12111550017632,282
72.4,71.2,101.54407909868502,283
72.8,71.2,101.82966169049173,284
73.2,71.4,102.25556219590209,285
73.2,71.8,102.53526222719674,286
73.4,72.2,102.95824396326893,287
73.8,72.2,103.24378915944531,288
74.2,72.4,103.6696676950399,289
74.2,72.8,103.94941077274079,290
74.4,73.2,104.37241014750978,291
74.8,73.2,104.65791895504134,292
75.2,73.4,105.08377610268867,293
75.2,73.8,105.36356106358592,294
75.4,74.2,105.78657759848365,295
75.8,74.2,106.07205098422486,296
76.2,74.4,106.49788730298832,297
76.2,74.8,106.77771303038851,298
76.4,75.2,107.20074626605918,299
76.8,75.2,107.48618515883797,300
77.2,75.4,107.91200118615167,301
77.2,75.8,108.19186660743034,302
77.4,76.2,108.61491610271584,303
77.8,76.2,108.90032139530167,304
78.2,76.4,109.32611764807164,305
78.2,76.8,109.60602173238476,306
78.4,77.2,110.02908706337611,307
78.8,77.2,110.31445961432254,308
79.2,77.4,110.74023658995858,309
79.2,77.8,111.02017834610066,310
79.4,78.2,111.44325910525052,311
79.8,78.2,111.72859974062148,312
80.2,78.4,112.15435791800515,313
80.2,78.8,112.43433639240283,314
80.4,79.2,112.85743218769423,315
80.8,79.2,113.14274170268281,316
81.2,79.4,113.56848154307603,317
81.2,79.8,113.84849581790705,318
81.4,80.2,114.27160627207444,319
81.8,80.2,114.55688543252212,320
82.2,80.4,114.9826073804208,321
82.2,80.8,115.26265657184898,322
82.4,81.2,115.68578132164731,323
82.8,81.2,115.97103086547088,324
83.2,81.4,116.39673534940746,325
83.2,81.8,116.67681860592532,326
83.4,82.2,117.09995730144398,327
83.8,82.2,117.38517793997673,328
84.2,82.4,117.81086537327532,329
84.2,82.8,118.09098187414651,330
84.4,83.2,118.5141341781646,331
84.8,83.2,118.79932659741806,332
85.2,83.4,119.22499737890541,333
85.2,83.8,119.50514633269982,334
85.4,84.2,119.92831192007999,335
85.8,84.2,120.21347678193156,336
86.2,84.4,120.63913129660708,337
86.2,84.8,120.91931193982208,338
86.4,85.2,121.34249049694012,339
86.8,85.2,121.62762844025201,340
87.2,85.4,122.05326705991938,341
87.2,85.8,122.33347865568116,342
87.4,86.2,122.7566698798888,343
87.8,86.2,123.04178152156283,344
88.2,86.4,123.46740460542613,345
88.2,86.8,123.74764644226572,346
88.4,87.2,124.17085004138451,347
88.8,87.2,124.45593597735706,348
89.2,87.4,124.88154387258352,349
89.2,87.8,125.16181526328228,350
89.4,88.2,125.58503095512619,351
89.8,88.2,125.87009176130762,352
90.2,88.4,126.29568480355931,353
90.2,88.8,126.57598508405928,354
90.4,89.2,126.99921259598423,355
90.8,89.2,127.28424882914618,356
91.2,89.4,127.70982734308274,357
91.2,89.8,127.99015587145755,358
91.4,90.2,128.41339493993607,359
91.8,90.2,128.6984071385501,360
92.2,90.4,129.1239714383042,361
92.2,90.8,129.40432759378643,362
92.4,91.2,129.8275779640058,363
92.8,91.2,130.11256664903664,364
93.2,91.4,130.53811703866424,365
93.2,91.8,130.81850022072567,366
93.4,92.2,131.24176164620772,367
93.8,92.2,131.52672732186412,368
94.2,92.4,131.95226409577063,369
94.2,92.8,132.23267372325193,370
94.4,93.2,132.65594596549374,371
94.8,93.2,132.9408891199393,372
95.2,93.4,133.36641256328372,373
95.2,93.8,133.64684807357037,374
95.4,94.2,134.07013090170383,375
95.8,94.2,134.35505200773062,376
96.2,94.4,134.78056239680856,377
96.2,94.8,135.06102324505022,378
96.4,95.2,135.4843164355196,379
96.8,95.2,135.76921595118682,380
97.2,95.4,136.194713553794,381
97.2,95.8,136.47519921216454,382
97.4,96.2,136.89850254842088,383
97.8,96.2,137.1833809176607,384
98.2,96.4,137.6088659934381,385
98.2,96.8,137.88937595043353,386
98.4,97.2,138.31268922264508,387
103.2,101.8,144.9602704191738,406
103.4,102.2,145.38363044029407,407
103.8,102.2,145.66839053137093,408
104.2,102.4,146.09380548127288,409
104.2,102.8,146.37445132262667,410
104.4,103.2,146.79782014730327,411
104.8,103.2,147.08256184877933,412
105.2,103.4,147.50796588659205,413
105.2,103.8,147.78863285110936,414
105.4,104.2,148.21201030955623,415
105.8,104.2,148.49673397081835,416
106.2,104.4,148.922127301486,417
106.2,104.8,149.20281498684935,418
106.4,105.2,149.6262009141447,419
106.8,105.2,149.91090687471674,420
107.2,105.4,150.3362896974646,421
107.2,105.8,150.61699771274158,422
107.4,106.2,151.04039194864401,423
107.8,106.2,151.3250805385545,424
108.2,106.4,151.75045304709965,425
108.2,106.8,152.03118101231735,426
108.4,107.2,152.4545834010903,427
108.8,107.2,152.73925494122327,428
109.2,107.4,153.164617323976,429
109.2,107.8,153.44536486971512,430
109.4,108.2,153.86877525995973,431
109.8,108.2,154.15343006238948,432
110.2,108.4,154.5787825026449,433
110.2,108.8,154.85954926965272,434
110.4,109.2,155.2829675141482,435
110.8,109.2,155.5676058824587,436
111.2,109.4,155.9929485585807,437
111.2,109.8,156.27373419740118,438
111.4,110.2,156.69716015295236,439
111.8,110.2,156.98178238254272,440
112.2,110.4,157.40711546813887,441
112.2,110.8,157.6879196387599,442
112.4,111.2,158.11135316605194,443
112.8,111.2,158.39595954442777,444
113.2,111.4,158.82128320851712,445
113.2,111.8,159.1021055800331,446
113.4,112.2,159.52554654349254,447
113.8,112.2,159.8101373505448,448
114.2,112.4,160.2354517577181,449
114.2,112.8,160.51629200800772,450
114.4,113.2,160.93974027566964,451
114.8,113.2,161.22431578394122,452
115.2,113.4,161.64962109451417,453
115.2,113.8,161.93047890993222,454
115.4,114.2,162.3539343533134,455
115.8,114.2,162.63849482825398,456
116.2,114.4,163.06379119841412,457
116.2,114.8,163.34466627349667,458
116.4,115.2,163.76812876747417,459
116.8,115.2,164.0526744676843,460
117.2,115.4,164.47796204963143,461
117.2,115.8,164.75885408681378,462
117.4,116.2,165.18232350950873,463
117.8,116.2,165.46685468697348,464
118.2,116.4,165.89213362905429,465
118.2,116.8,166.17304233840096,466
118.4,117.2,166.59651857106738,467
118.8,117.2,166.88103547138002,468
119.2,117.4,167.30630591821696,469
119.2,117.8,167.58723101716313,470
119.4,118.2,168.01071394408154,471
119.8,118.2,168.29521680665792,472
120.2,118.4,168.72047889927293,473
120.2,118.8,169.00142011237656,474
120.4,119.2,169.42490962075206,475
120.8,119.2,169.70939867903604,476
121.2,119.4,170.13465255496894,477
121.2,119.8,170.41560961367358,478
121.4,120.2,170.8391055935379,479
121.8,120.2,171.1235810751984,480
122.2,120.4,171.5488268686207,481
122.2,120.8,171.82979951102777,482
122.4,121.2,172.25330185514588,483
122.8,121.2,172.53776398226563,484
123.2,121.4,172.96300182408956,485
123.2,121.8,173.2439897947401,486
123.4,122.2,173.66749839852017,487
123.8,122.2,173.95194738777718,488
124.2,122.4,174.3771774057603,489
124.2,122.8,174.65818045542557,490
124.4,123.2,175.081695216833,491
124.8,123.2,175.36613127967442,492
125.2,123.4,175.79135359852032,493
125.2,123.8,176.07237148400085,494
125.4,124.2,176.49589230347544,495
125.8,124.2,176.78031564628455,496
126.2,124.4,177.20553038773932,497
126.2,124.8,177.48656287167205,498
126.4,125.2,177.9100896520487,499
