409,98.0
543,48.0
1682,83.0
842,97.0
313,75.0
1154,114.0
700,78.0
502,60.0
549,86.0
217,75.0
1198,54.0
1062,50.0
352,98.0
666,63.0
2701,129.0
403,66.0
972,84.0
790,55.0
234,84.0
726,57.0
2453,102.0
1391,74.0
207,71.0
423,50.0
282,70.0
1149,61.0
1084,49.0
844,55.0
383,102.0
468,113.0
300,83.0
1429,77.0
420,91.0
877,103.0
882,28.0
901,45.0
1220,51.0
437,72.0
542,120.0
1425,49.0
840,73.0
604,88.0
1006,79.0
529,95.0
904,99.0
3301,63.0
600,74.0
413,111.0
299,115.0
1746,68.0
805,61.0
787,70.0
1399,75.0
167,39.0
994,71.0
1217,66.0
306,75.0
466,57.0
866,74.0
944,91.0
1566,89.0
272,90.0
1492,54.0
375,84.0
343,28.0
819,77.0
1106,80.0
823,95.0
390,58.0
220,69.0
653,85.0
711,75.0
415,71.0
925,40.0
295,57.0
1300,80.0
161,47.0
412,65.0
2478,85.0
510,119.0
741,98.0
240,70.0
1296,60.0
1327,64.0
1671,81.0
1027,87.0
885,69.0
1478,83.0
376,68.0
2282,74.0
875,76.0
858,52.0
879,83.0
419,80.0
3155,74.0
391,129.0
315,45.0
476,74.0
1118,72.0
938,84.0
394,89.0
323,92.0
383,77.0
1569,81.0
2294,82.0
543,67.0
465,65.0
435,75.0
1842,104.0
447,77.0
461,55.0
1926,86.0
1022,91.0
1124,90.0
1258,54.0
690,88.0
757,81.0
609,59.0
812,76.0
361,63.0
433,123.0
885,94.0
1095,63.0
2599,52.0
1414,57.0
831,98.0
328,93.0
381,81.0
469,91.0
1723,88.0
936,76.0
1097,102.0
698,116.0
1081,51.0
627,76.0
965,44.0
262,101.0
432,60.0
583,68.0
978,72.0
607,88.0
749,114.0
1641,86.0
222,68.0
884,71.0
1456,74.0
603,78.0
1102,36.0
604,77.0
1137,88.0
366,99.0
540,92.0
1145,55.0
557,60.0
1545,76.0
1359,95.0
398,96.0
1487,94.0
475,100.0
977,66.0
626,69.0
1120,31.0
1177,75.0
1395,84.0
1531,57.0
340,59.0
578,79.0
186,60.0
1271,81.0
758,91.0
353,56.0
2066,85.0
1017,103.0
709,87.0
1825,64.0
1686,79.0
1343,57.0
608,92.0
554,70.0
540,47.0
444,114.0
767,90.0
649,56.0
811,58.0
1409,57.0
410,82.0
1695,85.0
558,85.0
804,64.0
501,72.0
424,71.0
614,106.0
320,84.0
1062,51.0
482,67.0
277,85.0
391,87.0
408,76.0
270,106.0
444,88.0
